text,sentiment
geç hafta yeni UNK varyant yol aç endişe küresel piyasa sat getir gör diğer taraf yurt iç gerek yurt dış art endişe gerekse enflasyon ilişkin beklenti fiyatla çalış borsa hafta art tamamla banka havacılık hisse sat seyret yeni hafta başlangıç yurt dişi taraf abd piyasa dengele çaba gör bu karşılık asya borsa yeni hafta sat başla haber ak açı bugün gel ekim ayı ticaret denge banka ekim ayı toplu sonuç takip et yarın iş üçüncü çeyrek büyü rakam açıkla bıst yeni hafta yatay seviye başla bekle,neg
UNK dün kapa yakın yoğun sat endeks gün kayıp kapa neden ol banka hisse kayıp dikkat çek endeks miktar daha gerile düşün,neg
küresel piyasa abd hedge fon olası pozisyon zarar ilişkin endişe özellikle banka hisse sat neden ol abd yıllık tahvil faiz yön yeniden yukarı dön de risk iştah sınırla benze yurt iç iş enflasyon seyir kur hareket borsa yön açı belirle ol devam et dün kanalistanbul proje donuk beklenti kapsam gayrimenkul çimento şirket hareket ol gözlemle ayrıca demir çelik hisse de önceden dikkat çek iyimser sür yabancı sat baskı rağmen banka yatay kal bist-100 endeks hafif art imkan sağla ancak endeks puan üzeri kal zorla gözle bıst bugün de hisse değişim dar bant hareket sür bekle,neg
dün UNK yabancı yatırım kredi işlem yap hesap kapa düzey sert düş yaşa böylece ana endeks gerile ay baş göre %6 ulaş hafta baş beri süre sert gerile ardından bugün UNK yatay sakın görünüm ol bekle,neg
dün bist önce gün güç kaybet hisse donuk tepki alım var özellikle banka endeks yüksel UNK de gün art kapa sağla diğer taraf demir çelik hisse sat sür endeks daha yukarı git engel ol böylece demir çelik hisse kayıp ay baş göre %13 dolar baz ulaş dün abd faiz yatay seyir abd hisse senet endeks hafif toparla çaba var teknoloji hisse sat karşın banka perakende hisse temel endeks destek ver sabah itibar asya taraf hafif alım gör haber ak açı bugün tüik ağustos dış ticaret veri ppk tutanak takip et yarın ticaret bakanlık eylül ayı ihracat rakam açıkla bıst gün yatay aç başla bekle,neg
dün UNK gün iç oynak önce gün göre art seans izle gün sonunda bist-100 değer kaybet perakende gıda demir çelik petro kimya hisse sat daha belirgin görünüm arz et bu karşılık havacılık banka hisse kayıp daha sinir kal dün yurtdışı taraf günlük toparla çaba ardından sat hakim ol gün yaşa hafta sen işlem gün yatırım risk algı zayıf eğilim koru UNK aşağı eğilim sür tahmin et,neg
bist-100 dün petrokimya demir çelik otomotiv hisse gel al yeniden seviye üzeri kapa gerçek bu karşılık banka hisse olumsuz ayrış dün de devam et dün yurt dişi taraf yeni UNK varyant ilgili ol abd gel yatıştırıcı açıkla abd hisse senet endeks yüksel destekle ancak sabah itibar vade endeks miktar sat asya hisse endeks iş karışık seyir göster dikkat çek dün açıkla veri banka ekim ay özellikle kamu banka toparla güç kar açıkla dış ticaret veri de ihracat ivme koru gör piyasa bugün de çeyrek büyü rakam bekle bıst gün yatay seyir başla düşün,neg
UNK seviye hemen alt denge ara görün dün tl gözle miktar değer kayıp yeniden ihracat döviz kazan demir çelik havacılık şirket one çık imkan sağla eğilim telekom hisse de katıl endeks gün art tamamla yıl sen iki gün gir piyasa gel hafta baş açıkla aralık ayı enflasyon ilişkin öngörü fiyatla çalış tahmin et yurt dişi taraf iş UNK vaka yeniden tırman geç birlikte önce dalga kıyas tıbbi risk azal ol piyasa rahatla ver yurt dişi piyasa yeni yıl doğru yatay eğilim gözle bıst de bugün yatay seyir göster bekle,neg
yurt dişi piyasa tatil etki yıl hafta ilk işlem gün abd ingiltere piyasa tatil neden kapalı ol belir dolayısıyla tatil etki işlem hacim üzeri baskı sür yurt iç hafta gündem enflasyon veri ocak one çık UNK yer al aracı kurum konsensus endeks hedef mevcut bist-100 endeks seviye göre oran prim görünüm işaret et neden kısa vade destek bölge önemse hafta baz tl baz görünüm destek bölge ol izle bölge kır hal düzel baskı aralık yönelik devam et destek bölge üzeri olası direnç seviye ol takip et,neg
fed sürpriz yok fed dün gerçek toplantı bekle gibi UNK faiz artır daha sıkı para politika mesaj ver risk iştah katkı sağla bugün ecb UNK toplantı takip et yurt iç taraf yapı kredi banka tofaş oto sen çeyrek finansal açıkla bekle bist oyna devam et ancak oluş oynak sonra kısa vade teknik görünüm bist-100 endeks aşırı satım seviye gir düşün bölge destek ol üzere ilk aşama bölge yönelik tepki alım gündem gel,neg
ilk çeyrek altın global hisse piyasa olumlu ayrış bist olumsuz ayrış yıl ilk çeyrek geri kal altın mscı dünya endeks mscı gop endeks çeyrek pozitif performans sergile ay ilk hafta euro bölge pmı abd iş UNK istihdam veri izle bist yıl yan pandemi başlangıç en zayıf çeyrek yaşa regülasyon etki piyasa dost önlem seçim karar tl fonla oran yüksel etki ol bist ilk çeyrek negatif ayrış one çık hafta başla toparla küresel risk iştah etki bist tepki alım gör nokta hafta aç bist temettü etki ol not düş olası tepki alım bölge ilk aşama direnç ol one çık bekle söz konu bölge as 5130 yönelik tepki alım destekle ancak bölge as görünüm kısa vade oynak risk seviye yönelik denge ara sür,neg
fed gün bugün gerçek fed toplantı UNK önce abd banka sektör kaynak risk fiyatla resesyon endişe birlikte dün zayıf eğilim on plan risk iştah baskıla başlık sebep fed bugün gelecek ilişkin ver mesaj önem taşı bıst taraf mayıs ay başlangıç olumsuz yön gerçek yeni gün fed toplantı önce nisan ayı enflasyon rakam 10:00 takip et tl fonla maliyet yüksel seçim tarih mayıs yaklaş görünüm zayıf sür bist-100 endeks tl fonla maliyet kayıt değer ilave art ol hal aralık kısa vade tepki alim fırsat ver düşün olası tepki alım takip et direnç seviye aralık,neg
fed ardından hafta öncelik gündem madde ol fed toplantı dün tamamla bekle gibi fed UNK faiz artı açıkla toplantı sonra fed başkan powell sıkı para politika devam işaret et açıkla yap şahin ton algıla açıkla sonra küresel risk iştah kısmen düş gör söz konu eğilim aç bist de sat baskı ol yansı kısa vade yüksel eğilim koru nokta destek bölge önemse söz konu destek bölge kır aralık yönelik risk artır yüksel devam nokta izle direnç seviye seviye lokal taraf gün ajanda enflasyon veri yani sıra sağol gros tell yunsa UNK finansal açıkla bekle,neg
kısa vade görünüm dengele ara yüksel petrol fiyat karşın abd dün zayıf gel UNK veri risk iştah dengele sağla yeni gün küresel taraf yatay eğilim gör kur koru mevduat faiz tavan kaldır sonra kısa vade oynak art bist hafta negatif başlangıç yap ardından tepki alım gör seçim önce dönem bant alt gerile tepki anlam kademe alim fırsat ol takip et hatırla aralık destek ol üzere tepki alım devam ad direnç bölge takip et söz konu bölge ilk aşama sat baskı one çık as hal toparla bant yönelik sür,neg
merkez banka takip et fed bekle gibi UNK faiz artırım git fed başkan powell basın toplantı oldukça denge ton kullan yeni faiz artırım kapı tamamen kapa aynı zaman politika artık açık kısıtla ol vurgula görece güvercin ton mesaj resesyon kaygı gündem kal para politika yönelik beklenti açı cuma gün açıkla abd istihdam veri önem taşı bugün iş ecb toplantı gerçek beklenti UNK faiz artırım ancak gel toplantı ilişkin mesaj daha fazla ilgi çek tl fonla maliyet yüksel seçim tarih mayıs yaklaş görünüm bist dalgalı görünüm devam et faiz oran kayıt değer ilave art ol görünüm bant gir tepki yüksel yönelik fırsat ol değer beklenti üzeri oluş sat baskı karşın kısa vade görüş koru günlük baz takip et destek direnç iş,neg
dalgalı eğilim devam et yurtdışı resesyon UNK belirsiz yurt iç fon vade hisse piyasa yönelik düzenle yıl ilk işlem dalgalı eğilim neden ol dün akşam yayınla fed tutanak kısmen şahin algıla piyasa etki sinir kal bıst taraf fon vade hisse piyasa yönelik regülasyon kısa vade görünüm dalga neden ol bist-100 endeks olası tepki alım bölge as gerek düşün aksi takdirde oynak trend destek ol destek bölge yönelik süre daha gündem kal,neg
dalgalı görünüm sür para politika yönelik beklenti açı fed toplantı sonra bugün abd istihdam veri takip et önce banka sektör kaynak dalgalı eğilim küresel taraf etki ol tl fonla maliyet yüksel seçim tarih mayıs yaklaş görünüm bist dalgalı görünüm devam et faiz oran kayıt değer ilave art ol görünüm bant gir tepki yüksel yönelik fırsat ol değer hafta sen işlem gün destek direnç ol üzere dalgalı eğilim öngör aralık as hal tepki alım bölge yönelik ol devam bekle,neg
kasım ayı enflasyon veri açıkla piyasa güç kasım ayı performans ardından aralık ay daha temkin tempo başla abd cuma gün açıkla beklenti üzeri gel istihdam veri tempo kayıp etki faktör konum yeni hafta başla daha denge piyasa görüntü on plan çin UNK önlem gevşe beklenti dengele sağla faktör konum yurt iç gündem kasım ayim enflasyon veri 10:00 söz konu veri önce yurt dişi piyasa dengele bist gün iç tepki alım katkı sağla yeni hafta destek direnç seviye takip et belir destek seviye üzeri hisse baz hareket one çık fiyatla temas ol,neg
yurt iç dalgalı eğilim devam et abd istihdam veri takip et hafta sen işlem gün küresel ajanda abd istihdam veri one çık fed yönelik beklenti açı söz konu veri yakın takip et bıst taraf iş dün şubat 2022 yan en yüksek günlük kayıp ulaş hafta baş yan paylaş fon vade hisse piyasa yönelik regülasyon oynak neden ol yeni gün destek ol üzere oluş geri çek ardından tepki alım öngör ancak yakın vade bölge as olası yüksel tepki ol öngör,neg
dalgalı görünüm sür cuma gün abd beklenti güç gel istihdam veri küresel risk iştah üzeri kısa vade baskı neden ol paralel yeni hafta sinir zayıf eğilim başla borsa istanbul dalga sebep ol kısa vade faktör etki gün iç iki yön fiyatla süreç sür hafta baz destek direnç bölge takip et yıl iç on plan çık UNK UNK alçal UNK dip UNK UNK görünüm iç bölge aş teknik görünüm iki yön piyasa görünüm gündem tut,neg
abd açıkla makro veri güç istihdam veri sonra UNK hizmet de pozitif ol yorumla fed faiz karar tepe seviye ilgili soru işaret devam et çin UNK önlem ilgili tartış her iki yön oynak yarat hafta boyunca düşük oynak yarat veri trafik bulun yeni gün vade dow jones endeks vade mscı geliş ol piyasa gop endeks karışık eğilim sahip yurtiçi tcmb kasım ayı reel efektif döviz kuru veri 14:30'da duyur,neg
hafta sen işlem gün tatil etki paskalya önce good friday ol neden abd ingiltere almanya ispanya brezilya g afrika gibi piyasa bugün tatil ol bu birlikte abd istihdam veri açıkla hatırla tatil etki bist hacim zayıfla bist tepki alım sonra bölge üzeri başla sat devam et sat sonra aralık dengele nokta ol öngör dengele bekle seviye üzeri sinir kal bekle tepki alım açı izle direnç seviye,neg
aralık dalga sür global taraf resesyon tartış ton yüksel ortam piyasa risk iştah kasım ay göre düşük seyret yeni gün euro bölge gsyh veri takip et küresel piyasa risk iştah kısmen düş görünüm bist-100 endeks aralık yatay eğilim one çık gör günlük baz bist-100 endeks takip et destek seviye direnç seviye kısa vade risk art nokta endeks destek seviye önemse,neg
global taraf risk iştah abd istihdam veri destekle yurtiçi dalgalı görünüm devam et mayıs ay abd banka sektör yönelik risk resesyon kaygı başla küresel piyasa cuma gün açıkla istihdam veri resesyon sıkı para politika ilave risk yükle risk iştah destekle mayıs tarih gerçek seçim önce nisan ay tl fonla oran art türk hisse piyasa olumsuz ayrış neden ol mayıs ayı ilk hafta itibari olumsuz ayrış sür mayıs ay mscı türkiye endeks abd baz oran düş hafta ajanda küresel taraf başlık yani sıra mayıs tarih gerçek seçim önce mayıs tarih cari denge rakam mscı endeks değişik izle ayrıca mayıs tarih konsolit bilanço açıkla son er yoğun veri trafik sahip hafta bist-100 endeks gün iç periyot teknik anlam dip formasyon potansiyel etki tepki alım ad direnç bölge as gerek düşün takdirde aralık yönelik potansiyel art aksi takdirde destek ara aralık sürme bekle,neg
yatay eğilim aşağı yön kırılım sonuç resesyon kaygı neden kasım ay görece düşük risk iştah hakim ol küresel taraf zayıf dün itibari bist de yansı kısa vade risk ad önemse destek bölge kır aynı vade baskı art neden ol mevcut seviye sat sonra yüksel deneme gündem gel yön eğilim seviye alt tepki ol kal bekle takip et destek direnç seviye gün ajanda yurt dış ecb başkan lagarde konuş UNK yurt iç toplam UNK büyük sahip halk arz süreç eylül takip et,neg
global taraf sıkı para politika beklenti risk iştah üzeri belirle ol sür acı yarın açıkla ol abd istihdam veri önem taşı önce küresel endeks yatay yakın eğilim gör yurt iç dinamik on plan kal sür borsa istanbul dün itibari banka holding iletişim sektör zayıf aç sonra toparla katkı sağla yeni gün destek direnç ara dalga öngör bıst kapa sonra cell prkme UNK finansal açıkla belir,neg
mayıs ay zayıf performans başla bist-100 endeks hafta olumlu performans başla söz konu eğilim dip formasyon ol devam ad direnç bölge as gerek düşün hafta ilk işlem güç fiyatla ardından gün iç gösterge aşırı paralel seans içeri düzel bekle aralık olası düzel on plan kal bekle destek aralık söz konu bölge destek ol çalış sonra bölge as hal takip et ikincil direnç aralık aralık ol,neg
dalgalı eğilim on plan çık abd ara seçim sonuç yarın açıkla tüf veri önce küresel piyasa temkin eğilim one çık durum toparla tempo kaybet ol kısa vade bist dalgalı eğilim artır takip et destek direnç iş her iki seviye kısa vade kartal yön strateji ad takip et bugün konsolit şirket bilanço açıkla sen gün ayrıca alfa sol enerji halk arz süreç başla toplam halk arz büyük yaklaşık UNK ol bekle,neg
bıst hafta sen işlem gün enflasyon veri on plan abd bugün üfe veri açıkla önce çin açıkla tüf veri gerile UNK önlem gevşe git beklenti günlük baz risk iştah sinir katkı sağla bıst taraf iş önce oluş düzel baskı dün tepki alım dengele sınai sektör hisse kayıp karşı oluş dengele banka hisse sağla yeni gün sinir kal bekle tepki alım hisse baz ol devam et takip et destek direnç seviye bıst kasım ayı yabancı yatırım işlem açıkla kasım ay yabancı yatırım net UNK al gerçek söz konu eğilim mscı endeks değişik etki bahset,neg
